Ship,Engine,Engine ID,Fuel Pump ID,Time Til Failure (hours),Fuel Tank Feed,Date,Density (kg/m3),Water Reaction Vol Change (ml),Flash Point (celsius),Filter Blocking Tendency,Cloud Point (celsius),Sulphur (%),Colony Forming Units (CFU/ml),Water content (mg/kg)
QNLZ,DG2,QNLZ_DG2,DG2_Pump_12,,FWD DG RU,2024-04-01,792.73,0.0,43.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_13,,FWD DG RU,2024-04-01,792.73,0.0,43.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_14,,FWD DG RU,2024-04-01,792.73,0.0,43.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_15,,FWD DG RU,2024-04-01,792.73,0.0,43.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_16,,FWD DG RU,2024-04-01,792.73,0.0,43.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_1,,FWD DG RU,2024-05-01,792.23,0.0,42.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_2,,FWD DG RU,2024-05-01,792.23,0.0,42.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_3,,FWD DG RU,2024-05-01,792.23,0.0,42.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_4,,FWD DG RU,2024-05-01,792.23,0.0,42.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_5,,FWD DG RU,2024-05-01,792.23,0.0,42.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_6,,FWD DG RU,2024-05-01,792.23,0.0,42.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_7,,FWD DG RU,2024-05-01,792.23,0.0,42.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_8,,FWD DG RU,2024-05-01,792.23,0.0,42.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_9,,FWD DG RU,2024-05-01,792.23,0.0,42.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_10,,FWD DG RU,2024-05-01,792.23,0.0,42.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_11,,FWD DG RU,2024-05-01,792.23,0.0,42.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_12,,FWD DG RU,2024-05-01,792.23,0.0,42.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_13,,FWD DG RU,2024-05-01,792.23,0.0,42.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_14,,FWD DG RU,2024-05-01,792.23,0.0,42.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_15,,FWD DG RU,2024-05-01,792.23,0.0,42.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_16,,FWD DG RU,2024-05-01,792.23,0.0,42.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_1,,FWD DG RU,2024-05-01,792.23,0.0,42.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_2,,FWD DG RU,2024-05-01,792.23,0.0,42.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_3,,FWD DG RU,2024-05-01,792.23,0.0,42.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_4,,FWD DG RU,2024-05-01,792.23,0.0,42.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_5,,FWD DG RU,2024-05-01,792.23,0.0,42.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_6,,FWD DG RU,2024-05-01,792.23,0.0,42.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_7,,FWD DG RU,2024-05-01,792.23,0.0,42.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_8,,FWD DG RU,2024-05-01,792.23,0.0,42.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_9,,FWD DG RU,2024-05-01,792.23,0.0,42.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_10,,FWD DG RU,2024-05-01,792.23,0.0,42.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_11,,FWD DG RU,2024-05-01,792.23,0.0,42.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_12,,FWD DG RU,2024-05-01,792.23,0.0,42.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_13,,FWD DG RU,2024-05-01,792.23,0.0,42.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_14,,FWD DG RU,2024-05-01,792.23,0.0,42.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_15,,FWD DG RU,2024-05-01,792.23,0.0,42.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_16,,FWD DG RU,2024-05-01,792.23,0.0,42.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_1,,FWD DG RU,2024-06-01,791.73,0.0,42.43,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_2,,FWD DG RU,2024-06-01,791.73,0.0,42.43,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_3,,FWD DG RU,2024-06-01,791.73,0.0,42.43,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_4,,FWD DG RU,2024-06-01,791.73,0.0,42.43,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_5,,FWD DG RU,2024-06-01,791.73,0.0,42.43,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_6,,FWD DG RU,2024-06-01,791.73,0.0,42.43,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_7,,FWD DG RU,2024-06-01,791.73,0.0,42.43,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_8,,FWD DG RU,2024-06-01,791.73,0.0,42.43,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_9,,FWD DG RU,2024-06-01,791.73,0.0,42.43,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_10,,FWD DG RU,2024-06-01,791.73,0.0,42.43,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_11,,FWD DG RU,2024-06-01,791.73,0.0,42.43,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_12,,FWD DG RU,2024-06-01,791.73,0.0,42.43,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_13,,FWD DG RU,2024-06-01,791.73,0.0,42.43,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_14,,FWD DG RU,2024-06-01,791.73,0.0,42.43,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_15,,FWD DG RU,2024-06-01,791.73,0.0,42.43,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_16,,FWD DG RU,2024-06-01,791.73,0.0,42.43,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_1,,FWD DG RU,2024-06-01,791.73,0.0,42.43,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_2,,FWD DG RU,2024-06-01,791.73,0.0,42.43,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_3,,FWD DG RU,2024-06-01,791.73,0.0,42.43,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_4,,FWD DG RU,2024-06-01,791.73,0.0,42.43,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_5,,FWD DG RU,2024-06-01,791.73,0.0,42.43,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_6,,FWD DG RU,2024-06-01,791.73,0.0,42.43,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_7,,FWD DG RU,2024-06-01,791.73,0.0,42.43,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_8,,FWD DG RU,2024-06-01,791.73,0.0,42.43,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_9,,FWD DG RU,2024-06-01,791.73,0.0,42.43,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_10,,FWD DG RU,2024-06-01,791.73,0.0,42.43,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_11,,FWD DG RU,2024-06-01,791.73,0.0,42.43,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_12,,FWD DG RU,2024-06-01,791.73,0.0,42.43,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_13,,FWD DG RU,2024-06-01,791.73,0.0,42.43,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_14,,FWD DG RU,2024-06-01,791.73,0.0,42.43,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_15,,FWD DG RU,2024-06-01,791.73,0.0,42.43,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_16,,FWD DG RU,2024-06-01,791.73,0.0,42.43,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_1,,FWD DG RU,2024-07-01,791.23,0.0,41.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_2,,FWD DG RU,2024-07-01,791.23,0.0,41.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_3,,FWD DG RU,2024-07-01,791.23,0.0,41.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_4,,FWD DG RU,2024-07-01,791.23,0.0,41.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_5,,FWD DG RU,2024-07-01,791.23,0.0,41.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_6,,FWD DG RU,2024-07-01,791.23,0.0,41.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_7,,FWD DG RU,2024-07-01,791.23,0.0,41.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_8,,FWD DG RU,2024-07-01,791.23,0.0,41.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_9,,FWD DG RU,2024-07-01,791.23,0.0,41.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_10,,FWD DG RU,2024-07-01,791.23,0.0,41.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_11,,FWD DG RU,2024-07-01,791.23,0.0,41.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_12,,FWD DG RU,2024-07-01,791.23,0.0,41.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_13,,FWD DG RU,2024-07-01,791.23,0.0,41.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_14,,FWD DG RU,2024-07-01,791.23,0.0,41.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_15,,FWD DG RU,2024-07-01,791.23,0.0,41.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_16,,FWD DG RU,2024-07-01,791.23,0.0,41.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_1,,FWD DG RU,2024-07-01,791.23,0.0,41.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_2,,FWD DG RU,2024-07-01,791.23,0.0,41.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_3,,FWD DG RU,2024-07-01,791.23,0.0,41.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_4,,FWD DG RU,2024-07-01,791.23,0.0,41.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_5,,FWD DG RU,2024-07-01,791.23,0.0,41.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_6,,FWD DG RU,2024-07-01,791.23,0.0,41.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_7,,FWD DG RU,2024-07-01,791.23,0.0,41.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_8,,FWD DG RU,2024-07-01,791.23,0.0,41.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_9,,FWD DG RU,2024-07-01,791.23,0.0,41.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_10,,FWD DG RU,2024-07-01,791.23,0.0,41.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_11,,FWD DG RU,2024-07-01,791.23,0.0,41.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_12,,FWD DG RU,2024-07-01,791.23,0.0,41.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_13,,FWD DG RU,2024-07-01,791.23,0.0,41.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_14,,FWD DG RU,2024-07-01,791.23,0.0,41.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_15,,FWD DG RU,2024-07-01,791.23,0.0,41.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_16,,FWD DG RU,2024-07-01,791.23,0.0,41.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_1,,FWD DG RU,2024-08-01,790.73,0.0,41.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_2,,FWD DG RU,2024-08-01,790.73,0.0,41.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_3,,FWD DG RU,2024-08-01,790.73,0.0,41.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_4,,FWD DG RU,2024-08-01,790.73,0.0,41.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_5,,FWD DG RU,2024-08-01,790.73,0.0,41.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_6,,FWD DG RU,2024-08-01,790.73,0.0,41.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_7,,FWD DG RU,2024-08-01,790.73,0.0,41.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_8,,FWD DG RU,2024-08-01,790.73,0.0,41.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_9,,FWD DG RU,2024-08-01,790.73,0.0,41.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_10,,FWD DG RU,2024-08-01,790.73,0.0,41.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_11,,FWD DG RU,2024-08-01,790.73,0.0,41.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_12,,FWD DG RU,2024-08-01,790.73,0.0,41.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_13,,FWD DG RU,2024-08-01,790.73,0.0,41.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_14,,FWD DG RU,2024-08-01,790.73,0.0,41.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_15,,FWD DG RU,2024-08-01,790.73,0.0,41.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_16,,FWD DG RU,2024-08-01,790.73,0.0,41.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_1,,FWD DG RU,2024-08-01,790.73,0.0,41.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_2,,FWD DG RU,2024-08-01,790.73,0.0,41.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_3,,FWD DG RU,2024-08-01,790.73,0.0,41.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_4,,FWD DG RU,2024-08-01,790.73,0.0,41.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_5,,FWD DG RU,2024-08-01,790.73,0.0,41.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_6,,FWD DG RU,2024-08-01,790.73,0.0,41.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_7,,FWD DG RU,2024-08-01,790.73,0.0,41.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_8,,FWD DG RU,2024-08-01,790.73,0.0,41.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_9,,FWD DG RU,2024-08-01,790.73,0.0,41.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_10,,FWD DG RU,2024-08-01,790.73,0.0,41.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_11,,FWD DG RU,2024-08-01,790.73,0.0,41.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_12,,FWD DG RU,2024-08-01,790.73,0.0,41.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_13,,FWD DG RU,2024-08-01,790.73,0.0,41.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_14,,FWD DG RU,2024-08-01,790.73,0.0,41.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_15,,FWD DG RU,2024-08-01,790.73,0.0,41.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_16,,FWD DG RU,2024-08-01,790.73,0.0,41.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_1,,FWD DG RU,2024-09-01,790.22,0.0,40.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_2,,FWD DG RU,2024-09-01,790.22,0.0,40.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_3,,FWD DG RU,2024-09-01,790.22,0.0,40.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_4,,FWD DG RU,2024-09-01,790.22,0.0,40.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_5,,FWD DG RU,2024-09-01,790.22,0.0,40.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_6,,FWD DG RU,2024-09-01,790.22,0.0,40.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_7,,FWD DG RU,2024-09-01,790.22,0.0,40.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_8,,FWD DG RU,2024-09-01,790.22,0.0,40.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_9,,FWD DG RU,2024-09-01,790.22,0.0,40.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_10,,FWD DG RU,2024-09-01,790.22,0.0,40.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_11,,FWD DG RU,2024-09-01,790.22,0.0,40.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_12,,FWD DG RU,2024-09-01,790.22,0.0,40.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_13,,FWD DG RU,2024-09-01,790.22,0.0,40.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_14,,FWD DG RU,2024-09-01,790.22,0.0,40.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_15,,FWD DG RU,2024-09-01,790.22,0.0,40.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_16,,FWD DG RU,2024-09-01,790.22,0.0,40.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_1,,FWD DG RU,2024-09-01,790.22,0.0,40.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_2,,FWD DG RU,2024-09-01,790.22,0.0,40.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_3,,FWD DG RU,2024-09-01,790.22,0.0,40.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_4,,FWD DG RU,2024-09-01,790.22,0.0,40.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_5,,FWD DG RU,2024-09-01,790.22,0.0,40.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_6,,FWD DG RU,2024-09-01,790.22,0.0,40.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_7,,FWD DG RU,2024-09-01,790.22,0.0,40.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_8,,FWD DG RU,2024-09-01,790.22,0.0,40.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_9,,FWD DG RU,2024-09-01,790.22,0.0,40.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_10,,FWD DG RU,2024-09-01,790.22,0.0,40.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_11,,FWD DG RU,2024-09-01,790.22,0.0,40.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_12,,FWD DG RU,2024-09-01,790.22,0.0,40.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_13,,FWD DG RU,2024-09-01,790.22,0.0,40.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_14,,FWD DG RU,2024-09-01,790.22,0.0,40.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_15,,FWD DG RU,2024-09-01,790.22,0.0,40.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_16,,FWD DG RU,2024-09-01,790.22,0.0,40.94,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_1,,FWD DG RU,2024-10-01,789.73,0.0,40.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_2,,FWD DG RU,2024-10-01,789.73,0.0,40.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_3,,FWD DG RU,2024-10-01,789.73,0.0,40.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_4,,FWD DG RU,2024-10-01,789.73,0.0,40.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_5,,FWD DG RU,2024-10-01,789.73,0.0,40.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_6,,FWD DG RU,2024-10-01,789.73,0.0,40.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_7,,FWD DG RU,2024-10-01,789.73,0.0,40.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_8,,FWD DG RU,2024-10-01,789.73,0.0,40.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_9,,FWD DG RU,2024-10-01,789.73,0.0,40.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_10,,FWD DG RU,2024-10-01,789.73,0.0,40.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_11,,FWD DG RU,2024-10-01,789.73,0.0,40.44,0.0,0.0,0.0,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_12,,FWD DG RU,2024-10-01,789.73,0.0,40.44,0.0,0.0,0.0,0.0,0.0
